"Type","Object","Status","Message","SCG ID","Priority","SCG Title","Baseline","DISA STIG","PCI DSS 4.0","Remediation"
"ESXi","fu-01.epa.com","FAIL","fu-01.epa.com: TSM is configured to start (on)","esxi-8.deactivate-shell","P2","The ESXi shell should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000194","2.2.4","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM'} | Stop-VMHostService"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: slpd is not running (False)","esxi-8.deactivate-slp","P2","The ESXi SLP service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000231","2.2.4","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'slpd'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'slpd'} | Stop-VMHostService"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: slpd is not configured to start (off)","esxi-8.deactivate-slp","P2","The ESXi SLP service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000231","2.2.4","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'slpd'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'slpd'} | Stop-VMHostService"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: snmpd is not running (False)","esxi-8.deactivate-snmp","P0","The ESXi SNMP service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000212","2.2.4
2.2.5","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'snmpd'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'snmpd'} | Stop-VMHostService"
"ESXi","fu-01.epa.com","FAIL","fu-01.epa.com: snmpd is configured to start (on)","esxi-8.deactivate-snmp","P0","The ESXi SNMP service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000212","2.2.4
2.2.5","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'snmpd'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'snmpd'} | Stop-VMHostService"
"ESXi","fu-01.epa.com","FAIL","fu-01.epa.com: TSM-SSH is running (True)","esxi-8.deactivate-ssh","P2","The ESXi SSH service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000193","2.2.4","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Stop-VMHostService"
"ESXi","fu-01.epa.com","FAIL","fu-01.epa.com: TSM-SSH is configured to start (on)","esxi-8.deactivate-ssh","P2","The ESXi SSH service should be deactivated.","Stopped,
Start and stop manually","ESXI-80-000193","2.2.4","Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Set-VMHostService -Policy Off Get-VMHostService -VMHost $ESXi | where {$_.Key -eq 'TSM-SSH'} | Stop-VMHostService"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: ntpd is running (True)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: ntpd is configured to start (on)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: NTP client configured (172.17.10.101)",,,,,,,
"ESXi","fu-01.epa.com","FAIL","fu-01.epa.com: Lockdown Mode exception users not configured correctly (da-user mux_user nsx-user)","esxi-8.lockdown-mode","P0","Enable normal lockdown mode on the ESXi host.","lockdownNormal","ESXI-80-000008","2.2.4","(Get-View (Get-VMHost -Name $ESXi | Get-View).ConfigManager.HostAccessManager).ChangeLockdownMode('lockdownNormal')"
"ESXi","fu-01.epa.com","FAIL","fu-01.epa.com: Lockdown Mode is not configured correctly (lockdownDisabled)","esxi-8.lockdown-mode","P0","Enable normal lockdown mode on the ESXi host.","lockdownNormal","ESXI-80-000008","2.2.4","(Get-View (Get-VMHost -Name $ESXi | Get-View).ConfigManager.HostAccessManager).ChangeLockdownMode('lockdownNormal')"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard switch 'vSwitch0' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard switch 'vSwitch0' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard switch 'vSwitch0' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'Management Network' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'Management Network' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'Management Network' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'Management Network' is not configured to allow VLAN 4095 (1810)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'Management Network' does not appear to be configured to use a default VLAN (1810)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'VM Network' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'VM Network' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'VM Network' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'VM Network' is not configured to allow VLAN 4095 (1810)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'VM Network' does not appear to be configured to use a default VLAN (1810)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vMotion' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vMotion' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vMotion' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vMotion' is not configured to allow VLAN 4095 (1820)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vMotion' does not appear to be configured to use a default VLAN (1820)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vSAN' is not configured to allow promiscuous mode (False)","esxi-8.network-reject-promiscuous-mode-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","ESXI-80-000218","1.4.5","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuous $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -AllowPromiscuousInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vSAN' is not configured to allow MAC address changes (False)","esxi-8.network-reject-mac-changes-standardswitch","P0 Upon Feature Enablement","All standard switches and their port groups must be configured to reject guest MAC address changes.","Reject","ESXI-80-000217","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChanges $false Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -MacChangesInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vSAN' is not configured to allow forged transmits (False)","esxi-8.network-reject-forged-transmit-standardswitch","P1 Upon Feature Enablement","All standard switches and their port groups must be configured to reject forged transmits.","Reject","ESXI-80-000216","1.4.3","Get-VMHost -Name $ESXi | Get-VirtualSwitch -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmits $false  Get-VMHost -Name $ESXi | Get-VirtualPortGroup -Standard | Get-SecurityPolicy | Set-SecurityPolicy -ForgedTransmitsInherited $true"
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vSAN' is not configured to allow VLAN 4095 (1830)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: Standard portgroup 'vSAN' does not appear to be configured to use a default VLAN (1830)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: VMkernel NIC 'vmk0' has only management configured (ManagementTrafficEnabled: True, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: VMkernel NIC 'vmk2' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: True, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: VMkernel NIC 'vmk50' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: VMkernel NIC 'vmk1' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: True, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: VMkernel NIC 'vmk10' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-01.epa.com","PASS","fu-01.epa.com: VMkernel NIC 'vmk11' is not configured for management (ManagementTrafficEnabled: False, VMotionEnabled: False, FaultToleranceLoggingEnabled: False, VsanTrafficEnabled: False, ProvisioningEnabled: False, VSphereReplicationEnabled: False, VSphereReplicationNFCEnabled: False, VSphereBackupNFCEnabled: False)",,,,,,,
"ESXi","fu-01.epa.com","INFO","fu-01.epa.com: Audit of fu-01.epa.com completed at 2026-09-07 09:02:12",,,,,,,
"ESXi","fu-02.epa.com","INFO","VMware ESX Host Security Settings Audit Utility 8.0.3",,,,,,,
"ESXi","fu-02.epa.com","INFO","Audit of fu-02.epa.com started at 2026-09-07 09:02:12 from HCSVDI-28 by broadcom",,,,,,,
"ESXi","fu-02.epa.com","INFO","EULA accepted.",,,,,,,
"ESXi","fu-02.epa.com","INFO","Safety checks skipped.",,,,,,,
